岗位名称,公司,规模,公司领域,学历要求,经验要求,技能需求,福利待遇,薪资,薪资原文,省,市,区,商圈,经度,纬度,岗位链接,jobId
游戏测试工程师(A24778),广州星火无限游戏科技,500-999人,游戏,大专,3-5年,"['MySQL', '计算机相关专业', '软件测试经验', '手游测试经验']","['生日福利', '员工旅游', '五险一金', '年终奖', '零食下午茶', '带薪年假', '绩效奖金', '定期体检', '团建聚餐', '包吃']",12500.0,10-15K·16薪,广东,广州,天河区,棠下,113.349043,23.118009,https://www.zhipin.com/job_detail/9547c9cc86d1cbda0nJ529S5E1NY.html,9547c9cc86d1cbda0nJ529S5E1NY
游戏测试,翔弘诚有限公司,20-99人,互联网,高中,1年以内,[],[],2500.0,2-3K,广东,广州,天河区,沙河,113.323329,23.148913,https://www.zhipin.com/job_detail/129f11e6eb9b59fb03N72di9FFZX.html,129f11e6eb9b59fb03N72di9FFZX
游戏测试工程师,天纵游戏,500-999人,游戏,本科,3-5年,"['丰富的游戏经验', '手游测试经验']","['零食下午茶', '五险一金', '节日福利', '定期体检', '法定节假日三薪', '年终奖', '双休', '员工旅游', '包吃', '带薪年假', '加班补助', '餐补', '全勤奖', '绩效奖金', '团建聚餐', '生日福利', '交通补助']",12500.0,10-15K·14薪,广东,广州,天河区,棠下,113.37368875504389,23.11786652016294,https://www.zhipin.com/job_detail/3354c6eaf2fee3200nV63N64GVBX.html,3354c6eaf2fee3200nV63N64GVBX
手游测试工程师,广州尤尔哈网络科技,0-20人,游戏,大专,3-5年,"['C++', '手游测试经验', '执行测试', 'lua', 'Python']","['生日福利', '五险一金', '保底工资', '团建聚餐', '零食下午茶', '带薪年假', '意外险', '节日福利', '有无线网', '定期体检']",14000.0,11-17K,广东,广州,番禺区,大石,113.332983,22.994346,https://www.zhipin.com/job_detail/3b1d0171c66a1c0c1X1829S0FFdX.html,3b1d0171c66a1c0c1X1829S0FFdX
游戏测试组长,宁波比孚,100-499人,互联网,大专,经验不限,[],"['五险一金', '节假日加班费', '团建聚餐', '节日福利', '交通补助', '法定节假日三薪', '年终奖', '一对一导师', '加班补助', '定期体检', '带薪年假', '游戏比赛', '绩效奖金', '生日福利', '年度调薪', '工龄奖', '餐补', '专业培训']",9500.0,9-10K,广东,广州,天河区,车陂,113.424374,23.129554,https://www.zhipin.com/job_detail/9dc7c18ce8f0b0040nF429y5EFFZ.html,9dc7c18ce8f0b0040nF429y5EFFZ
测试实习生（互动/游戏）,晓教育集团,1000-9999人,培训/辅导机构,大专,,"['软件测试经验', '丰富的游戏经验', '测试实习生', '功能测试', '游戏测试', '计算机相关专业', '互动测试']","['节日福利', '定期体检', '心基金', '员工旅游', '五险一金', '零食下午茶', '带薪年假', '报读优惠']",,120-150元/天,广东,广州,天河区,石牌,113.333131,23.136925,https://www.zhipin.com/job_detail/bff526e822b24d740nJ73NS0FFZU.html,bff526e822b24d740nJ73NS0FFZU
游戏测试（base武汉）,微派,1000-9999人,互联网,大专,1-3年,"['手游测试经验', '丰富的游戏经验']","['打车报销', '交通补助', '节假日加班费', '团建聚餐', '2个月聚餐', '年终奖丰厚', '补充医疗保险', '意外险', '生日福利', '股票期权', '弹性工作', '五险一金', '节日福利', '带薪年假', '加班补助', '定期体检', '半年度团建', '年终奖', '员工旅游', '互联网文化']",20000.0,15-25K·14薪,广东,广州,天河区,棠下,113.375713,23.116549,https://www.zhipin.com/job_detail/213f2043b67ef3e10nB829i4FFFX.html,213f2043b67ef3e10nB829i4FFFX
产品经理（游戏类）,广州某中型互联网公司,100-499人,互联网,本科,3-5年,[],"['节日福利', '团建聚餐', '零食下午茶', '餐补', '底薪加提成', '带薪年假', '五险一金', '员工旅游', '加班补助', '保底工资', '节假日加班费', '绩效奖金']",28500.0,22-35K,广东,广州,,,113.380844,23.117975,https://www.zhipin.com/job_detail/28cd99b52f8eda240nV9096_GVtW.html,28cd99b52f8eda240nV9096_GVtW
游戏测试,北京某大型互联网技术上市公司,10000人以上,互联网,本科,经验不限,"['丰富的游戏经验', '手游测试经验', '主机游戏测试经验']","['带薪年假', '全勤奖', '定期体检', '免费班车', '年终奖', '包吃', '补充医疗保险', '五险一金', '节日福利']",32500.0,25-40K·16薪,广东,广州,,,113.418382,23.175941,https://www.zhipin.com/job_detail/d41b1ae72703531c1Hx42dm8FVJS.html,d41b1ae72703531c1Hx42dm8FVJS
游戏测评,广州飞乐网络科技,100-499人,游戏,大专,1-3年,[],"['年终奖', '绩效奖金', '定期体检', '零食下午茶', '团建聚餐', '五险一金', '加班补助', '全勤奖', '带薪年假', '员工旅游', '有无线网', '生日福利', '意外险', '节日福利']",8000.0,7-9K,广东,广州,天河区,棠下,113.398982,23.128643,https://www.zhipin.com/job_detail/edc1bf8cdcff1de603J70t2_F1BS.html,edc1bf8cdcff1de603J70t2_F1BS
游戏测试,大发游戏,100-499人,游戏,大专,1-3年,"['丰富的游戏经验', '手游测试经验']","['五险一金', '全勤奖', '员工旅游', '带薪病假', '餐补', '节日福利', '带薪年假', '年终奖', '零食下午茶']",6500.0,6-7K,广东,广州,天河区,棠下,113.374895,23.131951,https://www.zhipin.com/job_detail/8298d8341765ed210nF-39m0EVRX.html,8298d8341765ed210nF-39m0EVRX
游戏测试工程师(问道手游)-base厦门,吉比特,1000-9999人,游戏,本科,1-3年,"['丰富的游戏经验', '手游测试经验', '开发经验', 'MMORPG', '测试工具开发', 'ai']","['免费班车', '餐补', '员工旅游', '补充医疗保险', '五险一金', '带薪年假', '团建聚餐', '节日福利', '定期体检']",12500.0,10-15K,广东,广州,天河区,棠下,113.383432,23.116833,https://www.zhipin.com/job_detail/6d3f47b3a3657e000nF_29S1ElpT.html,6d3f47b3a3657e000nF_29S1ElpT
游戏测试工程师,银汉游戏,500-999人,互联网,大专,3-5年,"['手游测试经验', '丰富的游戏经验']","['年终奖', '餐补', '定期体检', '节日福利', '零食下午茶', '带薪年假', '员工旅游', '五险一金', '团建聚餐', '生日福利']",14000.0,12-16K,广东,广州,天河区,车陂,113.384044,23.116904,https://www.zhipin.com/job_detail/2157b30c9e0360f31HJ93dy0FlZU.html,2157b30c9e0360f31HJ93dy0FlZU
游戏测试工程师（外包）,阿里巴巴千问事业部,1000-9999人,互联网,大专,1年以内,"['功能测试', '手游测试', 'SLG游戏']","['股票期权', '带薪年假', '节日福利', '补充医疗保险', '年终奖', '餐补', '员工旅游', '零食下午茶', '定期体检', '五险一金', '免费班车', '交通补助']",9000.0,7-11K,广东,广州,海珠区,琶洲,113.347656,23.104899,https://www.zhipin.com/job_detail/237b887f76ef0d391XR42tS6FldR.html,237b887f76ef0d391XR42tS6FldR
中级游戏测试(线上面+双休+餐补）,法本,10000人以上,计算机软件,大专,1-3年,"['ui自动化脚本编写', 'Airtest', 'Airtest+Poco', '丰富的游戏经验', '手游测试经验', 'MySQL', 'MMO', 'Python']","['节日福利', '零食下午茶', '带薪年假', '五险一金', '企业文化']",9500.0,9-10K,广东,广州,天河区,棠下,113.373543,23.122119,https://www.zhipin.com/job_detail/48d470cedcb7e4cb0nZ53N65GVBX.html,48d470cedcb7e4cb0nZ53N65GVBX
游戏测试,天暄游戏,100-499人,游戏,本科,1-3年,"['丰富的游戏经验', '手游测试经验']","['生日福利', '五险一金', '定期体检', '加班补助', '员工旅游', '意外险', '全勤奖', '包吃', '团建聚餐', '带薪年假', '节日福利', '补充医疗保险', '交通补助', '零食下午茶', '年终奖']",6000.0,5-7K·13薪,广东,广州,天河区,龙口,113.340455,23.138293,https://www.zhipin.com/job_detail/c713c955a94b04190nJ73N6_EVVZ.html,c713c955a94b04190nJ73N6_EVVZ
游戏测试（传奇游戏）,拟实,100-499人,游戏,大专,1-3年,"['MMORPG', '传奇']","['五险一金', '定期体检', '全勤奖', '带薪年假', '包吃']",7000.0,6-8K,广东,广州,天河区,车陂,113.38684723363697,23.1109473066889,https://www.zhipin.com/job_detail/939a4a058ae3d23203Z72Nq0EVtX.html,939a4a058ae3d23203Z72Nq0EVtX
游戏测试,八五后网络,100-499人,游戏,大专,3-5年,[],"['员工旅游', '带薪年假', '全勤奖', '法定节假日三薪', '五险一金']",8500.0,6-11K,广东,广州,天河区,棠下,113.381532,23.126261,https://www.zhipin.com/job_detail/feacad20f86e81980nFz2dS6EFZQ.html,feacad20f86e81980nFz2dS6EFZQ
广州游戏测试（战斗向/长期/不打折）,纬致芯创科技,1000-9999人,计算机软件,本科,1-3年,['手游测试经验'],"['零食下午茶', '节日福利', '补充医疗保险', '带薪年假', '五险一金', '员工旅游', '团建聚餐', '定期体检']",12000.0,10-14K,广东,广州,天河区,棠下,113.351047,23.118836,https://www.zhipin.com/job_detail/3ea6c7d27ed4d23d0nZ52ti_EFFT.html,3ea6c7d27ed4d23d0nZ52ti_EFFT
休闲游戏测试,久邦,500-999人,互联网,本科,1-3年,"['软件测试经验', '手游测试经验', '休闲游戏', '计算机相关专业']","['节日福利', '定期体检', '年终奖', '带薪年假', '零食下午茶', '五险一金', '员工旅游', '餐补']",8000.0,6-10K,广东,广州,越秀区,北京路,113.28259,23.125349,https://www.zhipin.com/job_detail/bafdd536b0331a3103V42tW-F1FS.html,bafdd536b0331a3103V42tW-F1FS
游戏测试专员（初级）,灵橘互动,0-20人,游戏,大专,1-3年,[],"['股票期权', '绩效奖金', '年终奖', '定期体检', '五险一金']",7000.0,6-8K·13薪,广东,广州,,,113.313219,22.986774,https://www.zhipin.com/job_detail/013b2ff88f1496c00nJ73N66EFpX.html,013b2ff88f1496c00nJ73N66EFpX
游戏测试,双尾彗星,100-499人,文化艺术/娱乐,本科,3-5年,"['软件测试经验', '丰富的游戏经验', '手游测试经验', '主机游戏测试经验']","['五险一金', '定期体检', '带薪年假', '零食下午茶', '员工旅游', '节日福利']",20000.0,15-25K,广东,广州,天河区,五山,113.337838,23.154349,https://www.zhipin.com/job_detail/836cbedae72fbc8f0nR9092-FlBU.html,836cbedae72fbc8f0nR9092-FlBU
兼职游戏测试,南安市抖游创金网...,0-20人,互联网,学历不限,经验不限,[],[],,20-25元/时,广东,广州,白云区,三元里,113.266727,23.172397,https://www.zhipin.com/job_detail/62258c4d16ed092503F60tu_EFRU.html,62258c4d16ed092503F60tu_EFRU
游戏测试,广州乾游,100-499人,游戏,大专,1-3年,"['手游测试经验', '丰富的游戏经验', '仙侠', '卡牌']","['加班补助', '五险一金', '餐补', '零食下午茶', '员工旅游', '包吃', '节日福利', '带薪年假', '全勤奖', '年终奖']",5500.0,5-6K,广东,广州,天河区,棠下,113.375404,23.132415,https://www.zhipin.com/job_detail/d0b0b6da93d17ff303x80tu1FFtT.html,d0b0b6da93d17ff303x80tu1FFtT
小游戏广告测试,上海卡达利多媒体科技,20-99人,计算机软件,学历不限,经验不限,[],[],,5-30元/时,广东,广州,番禺区,大石,113.349326,23.007119,https://www.zhipin.com/job_detail/8c132bb62b1c84b303F72Nu0GVJY.html,8c132bb62b1c84b303F72Nu0GVJY
高级游戏测试工程师,彼道游戏,0-20人,游戏,大专,3-5年,[],[],15000.0,12-18K,广东,广州,天河区,棠下,113.372514,23.126119,https://www.zhipin.com/job_detail/ff49e6589eabbdb103162964ElFW.html,ff49e6589eabbdb103162964ElFW
手游测试,塘游Game,20-99人,游戏,学历不限,1-3年,"['功能测试', '测试开发', '游戏测试']","['补充医疗保险', '五险一金', '股票期权', '年终奖', '定期体检', '带薪年假']",7500.0,5-10K,广东,广州,,,,,https://www.zhipin.com/job_detail/23dcb4f7149567c91HF_2tq6FVU~.html,23dcb4f7149567c91HF_2tq6FVU~
游戏测试,高创三维科技,0-20人,游戏,大专,经验不限,"['C++', '软件测试经验', '开发经验', 'MySQL', '计算机相关专业', 'JMeter']","['带薪年假', '年终奖', '全勤奖', '五险一金', '零食下午茶', '住房补贴', '加班补助', '员工旅游', '定期体检', '交通补助', '餐补', '股票期权', '节日福利']",6000.0,4-8K·13薪,广东,广州,天河区,石牌,113.32651238760246,23.126681982414986,https://www.zhipin.com/job_detail/4e43c9caa05e49101Hd40968F1FQ.html,4e43c9caa05e49101Hd40968F1FQ
游戏功能测试,上海礼聪,20-99人,互联网,大专,1-3年,[],"['节日福利', '零食下午茶', '餐补', '团建聚餐', '员工旅游', '带薪年假', '五险一金']",12500.0,10-15K,广东,广州,天河区,棠下,113.394605,23.123856,https://www.zhipin.com/job_detail/c5909da1eec232980nV53tW9GVVX.html,c5909da1eec232980nV53tW9GVVX
游戏测试工程师,梦光年,20-99人,游戏,大专,1-3年,[],"['保底工资', '绩效奖金', '年终奖', '补充医疗保险', '五险一金']",7000.0,6-8K·13薪,广东,广州,天河区,小新塘,113.402127,23.164492,https://www.zhipin.com/job_detail/65736bbcc5fd997703V82tm7FFtZ.html,65736bbcc5fd997703V82tm7FFtZ
游戏测评组长,桐夏,100-499人,互联网,大专,5-10年,"['游戏测评', '游戏评测']","['年终奖', '补充医疗保险', '零食下午茶', '五险一金', '全勤奖', '住房补贴', '包吃', '带薪年假', '定期体检', '加班补助', '餐补', '交通补助', '节日福利', '员工旅游', '股票期权']",30000.0,25-35K·14薪,广东,广州,天河区,天河公园,113.372514,23.126119,https://www.zhipin.com/job_detail/3971bc0d00621c401XFy0t20FFJZ.html,3971bc0d00621c401XFy0t20FFJZ
初/中级游戏测试工程师,海悦游戏,20-99人,游戏,大专,3-5年,"['丰富的游戏经验', '手游测试经验', '计算机相关专业', 'Python']","['生日福利', '节日福利', '五险一金', '法定节假日三薪', '零食下午茶', '节假日加班费', '带薪年假', '年终奖', '全勤奖']",9500.0,8-11K·13薪,广东,广州,天河区,棠下,113.376905,23.124066,https://www.zhipin.com/job_detail/d9cc6418981a7e6c0nR_39y9GVpY.html,d9cc6418981a7e6c0nR_39y9GVpY
初中级游戏测试（双休包餐）,千梦互娱,20-99人,游戏,大专,1-3年,"['手游测试经验', '主机游戏测试经验', '丰富的游戏经验', '开发经验', '游戏测试', 'H5游戏']","['团建聚餐', '零食下午茶', '包吃', '员工旅游', '带薪年假', '绩效奖金', '五险一金', '带薪病假']",6000.0,5-7K,广东,广州,天河区,棠下,113.376898,23.123422,https://www.zhipin.com/job_detail/8c0349656acb44940nZ53N25EVRR.html,8c0349656acb44940nZ53N25EVRR
游戏研发（角色原画）,广州坤瑜网络科技,20-99人,游戏,大专,3-5年,"['五险一金', '原画']","['节日福利', '带薪年假', '五险一金']",12500.0,10-15K,广东,广州,天河区,棠下,113.379499952505,23.122120173053347,https://www.zhipin.com/job_detail/82bd7c6ae8d0869603172NW0EFdZ.html,82bd7c6ae8d0869603172NW0EFdZ
急招、游戏测试员,新乡多米多米网络科技,20-99人,互联网,学历不限,经验不限,[],"['节假日加班费', '绩效奖金', '通讯补贴', '底薪加提成', '定期体检', '保底工资', '员工旅游', '全勤奖', '年终奖', '生日福利', '有无线网', '交通补助', '加班补助', '团建聚餐', '节日福利', '意外险']",,5-50元/时,广东,广州,黄埔区,荔联,113.550561,23.09893,https://www.zhipin.com/job_detail/a500a0a4aaa999fd03Z90tq7FlpV.html,a500a0a4aaa999fd03Z90tq7FlpV
游戏测试（导师带教）,放置网络,20-99人,游戏,本科,在校/应届,[],"['年度体检', '团建聚餐', '全勤奖', '零食下午茶', '餐补', '五险一金', '带薪年假', '节日福利']",6000.0,5-7K,广东,广州,天河区,棠下,113.372646,23.122733,https://www.zhipin.com/job_detail/f4d1ed03c73f9dff0ndy3ti4FFtZ.html,f4d1ed03c73f9dff0ndy3ti4FFtZ
游戏测试实习生,青锦电子,0-20人,游戏,高中,,"['下肢残疾', '提供转正机会', '肢体残疾', '手游测试经验']",[],,100-120元/天,广东,广州,天河区,体育中心,113.321433,23.141556,https://www.zhipin.com/job_detail/81e57c18562e887b1HZy3t-6FVVR.html,81e57c18562e887b1HZy3t-6FVVR
游戏测试,炽翼科技,0-20人,计算机/通信/其他电子设备,本科,3-5年,[],"['零食下午茶', '绩效奖金', '年终奖']",10500.0,8-13K·13薪,广东,广州,番禺区,大石,113.286244,23.015395,https://www.zhipin.com/job_detail/8da040ff8d76d5ff0nd72Nu9F1tX.html,8da040ff8d76d5ff0nd72Nu9F1tX
系统策划（宝可梦全新游戏项目）,华立科技,500-999人,文化艺术/娱乐,大专,5-10年,[],"['团建聚餐', '包吃', '零食下午茶', '带薪年假', '节日福利', '朝九晚六', '全勤奖', '员工旅游', '五险一金', '年终奖']",19500.0,14-25K,广东,广州,番禺区,东环,113.375929,22.970464,https://www.zhipin.com/job_detail/9735fbbc563154860nF52N-0ElJS.html,9735fbbc563154860nF52N-0ElJS
游戏投放/负责人,蓝精灵网络,20-99人,游戏,大专,5-10年,"['游戏投放负责人', '国内游戏发行', 'SLG类型游戏', '信息流优化师', '广点通', '市场负责人']","['节日福利', '零食下午茶', '全勤奖', '五险一金']",22500.0,15-30K,广东,广州,天河区,棠下,113.3757133136375,23.11654942160162,https://www.zhipin.com/job_detail/b089ad60ab6cc7f70nF-29u4GFVS.html,b089ad60ab6cc7f70nF-29u4GFVS
游戏测试 黑盒白盒 自动化功能软测base全国,广州某中型移动互联网出海平台公司,100-499人,互联网,本科,3-5年,"['Python', 'Java', '手游测试经验', '主机游戏测试经验', '丰富的游戏经验', '数值测试 mmo rpg', 'mmorpg 网游 手游', '回合制 竞技 战斗技能', '动画状况机 人物加载', '玩家  战况 战绩 天神']","['节日福利', '员工旅游', '餐补', '年终奖', '定期体检', '零食下午茶', '五险一金', '团建聚餐', '补充医疗保险', '绩效奖金']",30000.0,20-40K·18薪,广东,广州,,,113.372896,23.118956,https://www.zhipin.com/job_detail/1dcce091235903ef0nB-29S9F1FX.html,1dcce091235903ef0nB-29S9F1FX
游戏测试工程师,玄斧科技,20-99人,互联网,大专,经验不限,"['性能测试', '功能测试', '游戏测试', '回归测试']",[],6500.0,4-9K·13薪,广东,广州,番禺区,市桥,113.360184,22.950475,https://www.zhipin.com/job_detail/1126955a5261cf5f03V93dq7EVtV.html,1126955a5261cf5f03V93dq7EVtV
游戏测试专员,广州木犀信息科技,0-20人,游戏,高中,经验不限,[],[],,100-150元/时,广东,广州,天河区,棠下,113.38883599606665,23.126344007534502,https://www.zhipin.com/job_detail/d0f3e8b9646cda1303J92du0F1VV.html,d0f3e8b9646cda1303J92du0F1VV
游戏测试专员,广州莹派,500-999人,办公用品及设备,大专,1-3年,[],"['股票期权', '全勤奖', '年终奖', '带薪年假', '五险一金', '节日福利']",10500.0,10-11K,广东,广州,南沙区,金洲,113.552767,22.799113,https://www.zhipin.com/job_detail/73723c7df9e217f80nZ83NW9GVNT.html,73723c7df9e217f80nZ83NW9GVNT
游戏测试工程师,广州市登望科技,20-99人,互联网,大专,1-3年,"['手游测试经验', '海外游戏', '休闲游戏', '手游测试', '休闲益智']","['交通补助', '五险一金', '团建聚餐', '零食下午茶', '员工旅游', '绩效奖金', '全勤奖', '带薪年假', '定期体检', '节日福利']",9000.0,7-11K,广东,广州,天河区,棠下,113.375549,23.116751,https://www.zhipin.com/job_detail/8760aa40430bb5210nF73Nu0GFJQ.html,8760aa40430bb5210nF73Nu0GFJQ
游戏测试（base厦门）,勇仕,500-999人,游戏,本科,3-5年,"['丰富的游戏经验', '手游测试经验', 'Python']","['五险一金', '年终奖', '补充医疗保险', '定期体检', '节日福利', '员工旅游', '零食下午茶', '带薪年假']",14500.0,11-18K·14薪,广东,广州,黄埔区,鱼珠,113.418087,23.10159,https://www.zhipin.com/job_detail/7d21d71046e88a3b03Bz3N27EVVU.html,7d21d71046e88a3b03Bz3N27EVVU
游戏测试,元气互娱,20-99人,游戏,大专,1年以内,[],"['零食下午茶', '节日福利', '年终奖', '团建聚餐', '五险一金', '交通补助', '补充医疗保险', '保底工资', '全勤奖', '底薪加提成']",5500.0,5-6K,广东,广州,天河区,棠下,113.380946,23.124791,https://www.zhipin.com/job_detail/c8f6ca2a1f9628760nB529q6EVpS.html,c8f6ca2a1f9628760nB529q6EVpS
游戏qa,深圳魔术盒,20-99人,游戏,大专,1-3年,"['C++', 'MySQL', 'Shell', 'Java', '手游测试经验', '主机游戏测试经验', '软件测试经验', '丰富的游戏经验', '开发经验']","['全勤奖', '员工旅游', '股票期权', '五险一金', '带薪年假', '加班补助', '补充医疗保险']",5500.0,5-6K,广东,广州,天河区,体育中心,113.31895752419588,23.13512672715869,https://www.zhipin.com/job_detail/11360d27e6de6cb30nF82966FlpV.html,11360d27e6de6cb30nF82966FlpV
初级游戏测试,艾游米科技,20-99人,游戏,大专,在校/应届,"['丰富的游戏经验', '手游测试经验', '主机游戏测试经验']","['全勤奖', '团建聚餐', '带薪年假', '零食下午茶', '绩效奖金', '年终奖', '定期体检', '五险一金']",7500.0,5-10K,广东,广州,,,113.316564,23.076981,https://www.zhipin.com/job_detail/ef8fbb9cd435ff610nV52921FlRW.html,ef8fbb9cd435ff610nV52921FlRW
海外游戏试玩+底薪4200+补贴400+社保,凯瑞,20-99人,游戏,大专,经验不限,[],"['底薪加提成', '五险', '生日福利', '团建聚餐', '节日福利', '员工旅游', '年终奖', '零食下午茶', '全勤奖', '免费班车', '绩效奖金', '保底工资', '带薪年假', '餐补']",5500.0,5-6K,广东,广州,天河区,黄村,113.424374,23.129554,https://www.zhipin.com/job_detail/c95e4e0e108d27fa0nBy3N69ElNU.html,c95e4e0e108d27fa0nBy3N69ElNU
游戏测试/可小白,江西晟芮互联网科技,20-99人,互联网,大专,经验不限,[],"['底薪加提成', '加班补助', '绩效奖金', '五险一金', '年终奖', '全勤奖', '保底工资', '员工旅游', '带薪年假']",6000.0,5-7K,广东,广州,海珠区,凤阳,113.317536,23.075188,https://www.zhipin.com/job_detail/9e5b6f6f009736cd0nR_3tS1ElNR.html,9e5b6f6f009736cd0nR_3tS1ElNR
游戏测试,广州星河奇遇游戏科技,0-20人,游戏,本科,1-3年,[],"['带薪年假', '节日福利', '生日福利', '餐补', '五险一金']",7500.0,5-10K·13薪,广东,广州,天河区,棠下,113.39945332915914,23.13970844688802,https://www.zhipin.com/job_detail/aa6e79feb3e234420nR93dy-FFdY.html,aa6e79feb3e234420nR93dy-FFdY
游戏测试,广州锦睿信息技术,20-99人,游戏,大专,5-10年,"['完整游戏经验', '手游测试经验']","['节日福利', '五险一金', '有无线网', '带薪年假', '全勤奖', '年终奖', '餐补']",13500.0,11-16K,广东,广州,天河区,棠下,113.372514,23.126119,https://www.zhipin.com/job_detail/883e8a35c5aa33bc03F_2t27F1pW.html,883e8a35c5aa33bc03F_2t27F1pW
游戏测试,曲速引擎,20-99人,游戏,本科,1-3年,[],"['生日福利', '节日福利', '带薪年假', '年终奖', '餐补', '五险一金']",8500.0,6-11K,广东,广州,天河区,小新塘,113.40172515623692,23.164664043908168,https://www.zhipin.com/job_detail/f9ff4c0779ae65e80nB729m5E1JW.html,f9ff4c0779ae65e80nB729m5E1JW
游戏测试,迷你玩科技游戏,1000-9999人,游戏,大专,3-5年,[],"['文体协会', '年终奖', '餐补', '加班补助', '带薪年假', '股票期权', '补充医疗保险', '节日福利', '员工旅游', '交通补助', '零食下午茶', '定期体检', '五险一金']",9500.0,7-12K·13薪,广东,广州,天河区,棠下,113.37222,23.126417,https://www.zhipin.com/job_detail/8569c0aa716bc89803d709q7EVJW.html,8569c0aa716bc89803d709q7EVJW
游戏测试工程师,明游网络,20-99人,游戏,本科,1-3年,"['手游测试经验', '计算机相关专业', '丰富的游戏经验']","['零食下午茶', '年终奖', '生日福利', '包吃', '定期体检', '全勤奖', '带薪年假', '节日福利', '五险一金', '绩效奖金', '员工旅游', '团建聚餐']",8000.0,7-9K·13薪,广东,广州,天河区,棠下,113.372304,23.123164,https://www.zhipin.com/job_detail/20803c5450d193a50nJ60964GFJR.html,20803c5450d193a50nJ60964GFJR
游戏测试,广州刺客游戏有限公司,0-20人,游戏,本科,1-3年,"['Java', '丰富的游戏经验', '手游测试经验', '开发经验', 'Python']",[],9500.0,7-12K·13薪,广东,广州,,,113.418087,23.10159,https://www.zhipin.com/job_detail/9f24a8e3f58cdb311HB_29y-ElZX.html,9f24a8e3f58cdb311HB_29y-ElZX
游戏测试,广州黑色矩阵信息技术,20-99人,游戏,大专,3-5年,"['软件测试经验', '丰富的游戏经验', '手游测试经验', '用研经验', '主机游戏测试经验']","['带薪年假', '年终奖', '绩效奖金', '五险一金', '补充医疗保险']",6500.0,5-8K,广东,广州,天河区,棠下,113.3738840719902,23.12597879424518,https://www.zhipin.com/job_detail/3e1101f2806846bd0nF639i0FFdX.html,3e1101f2806846bd0nF639i0FFdX
【Lovania】资深测试工程师-系统向 A46127,沐瞳科技,1000-9999人,游戏,本科,5-10年,[],"['节日福利', '五险一金', '定期体检', '生日福利', '团建聚餐', '员工旅游', '补充医疗保险', '带薪年假', '股票期权', '年终奖', '包吃', '餐补', '项目奖金', '六险一金', '零食下午茶']",32500.0,25-40K·16薪,广东,广州,黄埔区,大沙,113.40613892539177,23.092832476868796,https://www.zhipin.com/job_detail/b08a6a92feed2c240nBy39u6EVNY.html,b08a6a92feed2c240nBy39u6EVNY
游戏测试开发（主QA/中台）,武汉幻萌无限网络科技,100-499人,游戏,本科,10年以上,"['Python', 'Java', '手游测试经验', '丰富的游戏经验', '游戏行业']",[],45000.0,30-60K·15薪,广东,广州,海珠区,琶洲,113.37181773181072,23.102094276426662,https://www.zhipin.com/job_detail/12a772f8439a54920nF_3t24E1dZ.html,12a772f8439a54920nF_3t24E1dZ
游戏测试工程师,腾讯音乐,1000-9999人,互联网,本科,3-5年,[],"['带薪年假', '补充医疗保险', '免费班车', '年终奖', '定期体检', '餐补', '员工旅游', '节日福利', '绩效奖金', '节假日加班费', '生日福利', '五险一金', '零食下午茶', '股票期权', '团建聚餐']",25000.0,20-30K·15薪,广东,广州,天河区,车陂,113.384642,23.118971,https://www.zhipin.com/job_detail/33bd68538f0f48260nJ63NS1EFRZ.html,33bd68538f0f48260nJ63NS1EFRZ
游戏测试工程师,广州道格软件,0-20人,互联网,高中,1-3年,"['软件测试经验', '手游测试经验']",[],8000.0,6-10K,广东,广州,,,113.376175,23.123575,https://www.zhipin.com/job_detail/b5434864b71a5e240nB83NS0GVRR.html,b5434864b71a5e240nB83NS0GVRR
游戏测试开发,广州一点灵犀信息技术,1000-9999人,游戏,本科,3-5年,[],"['年终奖', '交通补助', '免费班车', '补充医疗保险', '生日福利', '餐补', '保底工资', '带薪年假', '节日福利', '团建聚餐', '员工旅游', '股票期权', '五险一金', '定期体检']",35000.0,25-45K·16薪,广东,广州,海珠区,琶洲,113.347656,23.104899,https://www.zhipin.com/job_detail/b32aaa74ebca446e0nB63N65FldR.html,b32aaa74ebca446e0nB63N65FldR
游戏测试工程师,广州智品网络科技公司,100-499人,互联网,本科,5-10年,['游戏'],"['零食下午茶', '团建聚餐', '节日福利', '餐补', '年终奖', '定期体检', '员工旅游', '绩效奖金', '五险一金', '补充医疗保险']",26000.0,22-30K·15薪,广东,广州,天河区,员村,113.372925,23.118995,https://www.zhipin.com/job_detail/24a604fff9b19fee33B72t-6Elc~.html,24a604fff9b19fee33B72t-6Elc~
游戏测试,辰起游戏,100-499人,游戏,本科,经验不限,"['游戏', '测试']","['年终奖', '带薪年假', '五险一金', '员工旅游', '交通补助']",7500.0,5-10K,广东,广州,天河区,棠下,113.379505,23.121924,https://www.zhipin.com/job_detail/1cdab7be8588d9810nZ-3Ny8FVBY.html,1cdab7be8588d9810nZ-3Ny8FVBY
游戏动作（免测试+作品合适直接入职）,北京七凌科技有限公司,1000-9999人,移动互联网,学历不限,经验不限,"['五险一金', '带薪假期', '周末双休']","['五险一金', '节日福利', '带薪年假']",21500.0,18-25K,广东,广州,海珠区,琶洲,113.34540468136773,23.104426050699423,https://www.zhipin.com/job_detail/535ce57a4e321c130nZ609q1GVBQ.html,535ce57a4e321c130nZ609q1GVBQ
